timestamp,campaign_id,creative_id,audience_id,geo,device,clicked,cost
2014-10-22 17:00:00,cmp_2230,cr_5447,aud_5447,CA,android,0,0.0029
2014-10-25 12:00:00,cmp_2230,cr_3712,aud_3712,US,ios,0,0.0023
2014-10-22 11:00:00,cmp_2230,cr_10311,aud_311,CA,ios,1,0.1818
2014-10-21 18:00:00,cmp_1652,cr_44,aud_44,UK,android,0,0.0006
2014-10-25 12:00:00,cmp_2230,cr_18390,aud_8390,CA,ios,0,0.0038
2014-10-23 18:00:00,cmp_2230,cr_6765,aud_6765,UK,ios,0,0.0014
2014-10-22 18:00:00,cmp_2230,cr_17728,aud_7728,CA,android,0,0.0022
2014-10-25 19:00:00,cmp_2230,cr_1408,aud_1408,SG,android,0,0.0029
2014-10-21 19:00:00,cmp_2141,cr_18000,aud_8000,SG,web,0,0.001
2014-10-24 01:00:00,cmp_2230,cr_14913,aud_4913,UK,android,0,0.0015
2014-10-23 05:00:00,cmp_2230,cr_14348,aud_4348,US,android,0,0.0022
2014-10-22 11:00:00,cmp_2230,cr_7468,aud_7468,US,ios,0,0.0049
2014-10-25 18:00:00,cmp_2230,cr_12450,aud_2450,UK,android,0,0.0023
2014-10-24 20:00:00,cmp_992,cr_19595,aud_9595,AU,ios,0,0.0036
2014-10-25 20:00:00,cmp_2230,cr_4494,aud_4494,UK,ios,0,0.0032
2014-10-23 06:00:00,cmp_2230,cr_16375,aud_6375,AU,web,0,0.0024
2014-10-21 18:00:00,cmp_2230,cr_11108,aud_1108,US,ios,0,0.001
2014-10-23 13:00:00,cmp_2230,cr_16207,aud_6207,US,web,0,0.0031
2014-10-23 15:00:00,cmp_2230,cr_3712,aud_3712,US,ios,0,0.0005
2014-10-21 08:00:00,cmp_2230,cr_11108,aud_1108,US,ios,0,0.0036
2014-10-21 22:00:00,cmp_2230,cr_15832,aud_5832,SG,ios,0,0.0022
2014-10-22 18:00:00,cmp_2230,cr_18305,aud_8305,AU,ios,1,0.2311
2014-10-21 07:00:00,cmp_2230,cr_5308,aud_5308,AU,android,0,0.0017
2014-10-22 18:00:00,cmp_2230,cr_5645,aud_5645,UK,android,0,0.0027
2014-10-23 23:00:00,cmp_2230,cr_8790,aud_8790,CA,android,0,0.0018
2014-10-22 14:00:00,cmp_2230,cr_18224,aud_8224,SG,android,0,0.0027
2014-10-22 15:00:00,cmp_2230,cr_18164,aud_8164,SG,ios,0,0.0011
2014-10-25 18:00:00,cmp_2230,cr_11108,aud_1108,US,ios,0,0.0007
2014-10-21 16:00:00,cmp_2230,cr_11108,aud_1108,US,ios,0,0.0019
2014-10-22 15:00:00,cmp_2230,cr_18224,aud_8224,SG,android,0,0.002
2014-10-22 23:00:00,cmp_2230,cr_14077,aud_4077,SG,android,0,0.0017
2014-10-21 07:00:00,cmp_2230,cr_4668,aud_4668,SG,ios,0,0.0032
2014-10-23 03:00:00,cmp_2230,cr_13512,aud_3512,UK,android,0,0.0011
2014-10-21 04:00:00,cmp_2230,cr_140,aud_140,AU,ios,0,0.0023
2014-10-23 04:00:00,cmp_2230,cr_6565,aud_6565,US,web,0,0.0021
2014-10-24 10:00:00,cmp_2230,cr_18051,aud_8051,AU,android,0,0.0004
2014-10-22 10:00:00,cmp_2230,cr_7468,aud_7468,US,ios,1,0.2402
2014-10-23 00:00:00,cmp_2230,cr_11108,aud_1108,US,ios,0,0.002
2014-10-22 09:00:00,cmp_2230,cr_17887,aud_7887,US,ios,1,0.2445
2014-10-22 18:00:00,cmp_2230,cr_14207,aud_4207,AU,ios,0,0.0026
2014-10-21 09:00:00,cmp_2230,cr_1408,aud_1408,SG,android,0,0.0003
2014-10-21 08:00:00,cmp_2230,cr_10500,aud_500,SG,web,0,0.0
2014-10-22 10:00:00,cmp_2141,cr_16379,aud_6379,UK,web,0,0.0027
2014-10-24 10:00:00,cmp_2230,cr_9593,aud_9593,SG,ios,0,0.0019
2014-10-23 20:00:00,cmp_2230,cr_17379,aud_7379,SG,android,0,0.0031
2014-10-21 21:00:00,cmp_2230,cr_2412,aud_2412,US,ios,1,0.2719
2014-10-22 04:00:00,cmp_2230,cr_2996,aud_2996,AU,web,0,0.0024
2014-10-24 18:00:00,cmp_2230,cr_19975,aud_9975,CA,ios,0,0.0028
2014-10-22 11:00:00,cmp_2230,cr_8780,aud_8780,US,android,0,0.0016
2014-10-21 18:00:00,cmp_2230,cr_11317,aud_1317,AU,web,0,0.0016
2014-10-21 08:00:00,cmp_2230,cr_17379,aud_7379,SG,android,0,0.002
2014-10-24 03:00:00,cmp_2230,cr_18224,aud_8224,SG,android,0,0.0025
2014-10-23 05:00:00,cmp_2230,cr_19910,aud_9910,US,web,0,0.002
2014-10-21 15:00:00,cmp_2230,cr_11088,aud_1088,UK,web,0,0.003
2014-10-24 09:00:00,cmp_2230,cr_14182,aud_4182,US,web,0,0.0015
2014-10-21 07:00:00,cmp_2230,cr_6565,aud_6565,US,web,0,0.0007
2014-10-24 04:00:00,cmp_2230,cr_14457,aud_4457,AU,android,0,0.004
2014-10-24 17:00:00,cmp_2230,cr_2657,aud_2657,UK,android,0,0.0014
2014-10-21 15:00:00,cmp_2230,cr_5447,aud_5447,CA,android,0,0.0014
2014-10-21 10:00:00,cmp_2230,cr_14182,aud_4182,US,web,0,0.0019
2014-10-22 10:00:00,cmp_2230,cr_7468,aud_7468,US,ios,0,0.0021
2014-10-22 11:00:00,cmp_1652,cr_2657,aud_2657,UK,android,0,0.0016
2014-10-23 04:00:00,cmp_2230,cr_5645,aud_5645,UK,android,0,0.002
2014-10-21 07:00:00,cmp_2230,cr_18342,aud_8342,US,android,0,0.002
2014-10-23 10:00:00,cmp_2230,cr_5447,aud_5447,CA,android,0,0.0022
2014-10-21 18:00:00,cmp_2230,cr_13248,aud_3248,CA,ios,0,0.0
2014-10-22 23:00:00,cmp_2230,cr_19258,aud_9258,SG,web,0,0.0039
2014-10-22 07:00:00,cmp_2141,cr_7780,aud_7780,UK,web,0,0.0019
2014-10-25 16:00:00,cmp_2230,cr_17379,aud_7379,SG,android,0,0.0026
2014-10-23 18:00:00,cmp_2141,cr_11317,aud_1317,AU,web,0,0.0006
2014-10-22 14:00:00,cmp_2230,cr_18164,aud_8164,SG,ios,1,0.1621
2014-10-22 13:00:00,cmp_2230,cr_17640,aud_7640,AU,web,1,0.2309
2014-10-22 12:00:00,cmp_2230,cr_15622,aud_5622,CA,ios,0,0.0035
2014-10-22 08:00:00,cmp_2230,cr_17887,aud_7887,US,ios,0,0.0014
2014-10-21 11:00:00,cmp_2230,cr_11317,aud_1317,AU,web,0,0.0028
2014-10-22 19:00:00,cmp_2230,cr_9717,aud_9717,CA,web,0,0.0013
2014-10-21 11:00:00,cmp_2230,cr_13087,aud_3087,AU,android,1,0.2058
2014-10-23 11:00:00,cmp_2230,cr_11993,aud_1993,SG,android,0,0.0018
2014-10-25 07:00:00,cmp_2230,cr_18164,aud_8164,SG,ios,0,0.0033
2014-10-25 17:00:00,cmp_2230,cr_19975,aud_9975,CA,ios,0,0.0001
2014-10-22 18:00:00,cmp_2230,cr_14156,aud_4156,US,android,0,0.0007
2014-10-23 17:00:00,cmp_2230,cr_16207,aud_6207,US,web,0,0.0001
2014-10-22 12:00:00,cmp_2230,cr_12606,aud_2606,UK,web,0,0.0009
2014-10-23 06:00:00,cmp_2230,cr_19445,aud_9445,CA,web,0,0.0012
2014-10-22 12:00:00,cmp_2230,cr_8780,aud_8780,US,android,0,0.0004
2014-10-22 09:00:00,cmp_2141,cr_255,aud_255,UK,android,0,0.0013
2014-10-22 06:00:00,cmp_2230,cr_1812,aud_1812,UK,web,0,0.0
2014-10-23 23:00:00,cmp_2230,cr_4471,aud_4471,CA,android,0,0.001
2014-10-21 14:00:00,cmp_2230,cr_4668,aud_4668,SG,ios,0,0.0032
2014-10-21 13:00:00,cmp_2230,cr_17379,aud_7379,SG,android,0,0.0024
2014-10-21 17:00:00,cmp_2230,cr_14182,aud_4182,US,web,0,0.0022
2014-10-21 01:00:00,cmp_2230,cr_14253,aud_4253,UK,android,0,0.001
2014-10-22 18:00:00,cmp_2230,cr_4494,aud_4494,UK,ios,0,0.0005
2014-10-24 01:00:00,cmp_2230,cr_3712,aud_3712,US,ios,1,0.2265
2014-10-23 12:00:00,cmp_2230,cr_16207,aud_6207,US,web,0,0.002
2014-10-24 18:00:00,cmp_2230,cr_14182,aud_4182,US,web,0,0.0029
2014-10-21 09:00:00,cmp_2230,cr_9224,aud_9224,AU,web,0,0.0029
2014-10-24 06:00:00,cmp_2230,cr_5308,aud_5308,AU,android,0,0.0026
2014-10-21 12:00:00,cmp_2230,cr_13087,aud_3087,AU,android,0,0.0013
2014-10-21 08:00:00,cmp_2230,cr_11350,aud_1350,SG,android,0,0.002
2014-10-23 14:00:00,cmp_2230,cr_16207,aud_6207,US,web,0,0.0017
2014-10-22 12:00:00,cmp_2230,cr_11317,aud_1317,AU,web,0,0.0018
2014-10-21 06:00:00,cmp_2230,cr_3490,aud_3490,AU,android,0,0.004
2014-10-22 04:00:00,cmp_2230,cr_14253,aud_4253,UK,android,0,0.0002
2014-10-22 08:00:00,cmp_2230,cr_11350,aud_1350,SG,android,0,0.0018
2014-10-23 15:00:00,cmp_2230,cr_11317,aud_1317,AU,web,1,0.2445
2014-10-23 22:00:00,cmp_2230,cr_13512,aud_3512,UK,android,0,0.0005
2014-10-21 09:00:00,cmp_2230,cr_13777,aud_3777,AU,ios,1,0.1564
2014-10-24 09:00:00,cmp_2230,cr_7831,aud_7831,CA,web,0,0.0015
2014-10-23 11:00:00,cmp_2230,cr_10169,aud_169,SG,ios,0,0.0018
2014-10-22 06:00:00,cmp_2230,cr_3353,aud_3353,AU,web,0,0.0004
2014-10-22 10:00:00,cmp_2230,cr_3087,aud_3087,AU,android,0,0.0026
2014-10-21 08:00:00,cmp_2230,cr_13777,aud_3777,AU,ios,1,0.325
2014-10-21 23:00:00,cmp_2230,cr_10953,aud_953,AU,web,1,0.2234
2014-10-23 18:00:00,cmp_2230,cr_14253,aud_4253,UK,android,0,0.0011
2014-10-22 20:00:00,cmp_2230,cr_17227,aud_7227,UK,android,1,0.1151
2014-10-24 03:00:00,cmp_2230,cr_5308,aud_5308,AU,android,1,0.1893
2014-10-22 15:00:00,cmp_2230,cr_16207,aud_6207,US,web,0,0.0017
2014-10-23 08:00:00,cmp_2230,cr_13175,aud_3175,SG,web,0,0.0042
2014-10-23 14:00:00,cmp_2230,cr_13512,aud_3512,UK,android,0,0.0021
2014-10-24 06:00:00,cmp_2230,cr_11108,aud_1108,US,ios,0,0.0008
2014-10-21 08:00:00,cmp_2230,cr_3712,aud_3712,US,ios,0,0.0022
2014-10-21 16:00:00,cmp_2230,cr_17572,aud_7572,UK,web,0,0.0006
2014-10-22 03:00:00,cmp_2230,cr_13087,aud_3087,AU,android,0,0.0008
2014-10-21 09:00:00,cmp_2230,cr_4668,aud_4668,SG,ios,1,0.1966
2014-10-25 17:00:00,cmp_2230,cr_5447,aud_5447,CA,android,1,0.2364
2014-10-25 17:00:00,cmp_2230,cr_19975,aud_9975,CA,ios,0,0.0029
2014-10-23 08:00:00,cmp_2230,cr_5493,aud_5493,CA,ios,0,0.0026
2014-10-24 05:00:00,cmp_2230,cr_2772,aud_2772,CA,android,1,0.2497
2014-10-24 05:00:00,cmp_2230,cr_2865,aud_2865,SG,android,1,0.1748
2014-10-23 09:00:00,cmp_2230,cr_1037,aud_1037,US,android,0,0.0015
2014-10-21 04:00:00,cmp_2230,cr_14182,aud_4182,US,web,0,0.0023
2014-10-25 09:00:00,cmp_2230,cr_18390,aud_8390,CA,ios,0,0.0014
2014-10-22 11:00:00,cmp_2230,cr_11317,aud_1317,AU,web,1,0.2176
2014-10-22 12:00:00,cmp_2141,cr_1550,aud_1550,SG,web,0,0.0024
2014-10-22 15:00:00,cmp_2230,cr_19581,aud_9581,CA,android,0,0.0017
2014-10-23 19:00:00,cmp_2230,cr_2442,aud_2442,SG,web,0,0.0022
2014-10-22 10:00:00,cmp_2230,cr_17887,aud_7887,US,ios,0,0.0036
2014-10-24 16:00:00,cmp_1652,cr_9382,aud_9382,AU,ios,0,0.0018
2014-10-23 14:00:00,cmp_2230,cr_13446,aud_3446,US,web,0,0.0032
2014-10-24 16:00:00,cmp_2230,cr_16098,aud_6098,UK,web,0,0.0026
2014-10-25 05:00:00,cmp_1652,cr_9382,aud_9382,AU,ios,0,0.0005
2014-10-21 19:00:00,cmp_2230,cr_2772,aud_2772,CA,android,0,0.0009
2014-10-25 14:00:00,cmp_2230,cr_238,aud_238,US,ios,0,0.0012
2014-10-23 04:00:00,cmp_2230,cr_10097,aud_97,US,web,1,0.2435
2014-10-22 14:00:00,cmp_2230,cr_5645,aud_5645,UK,android,0,0.0019
2014-10-24 15:00:00,cmp_2230,cr_4048,aud_4048,US,web,0,0.0026
2014-10-22 09:00:00,cmp_2230,cr_8780,aud_8780,US,android,0,0.0033
2014-10-25 18:00:00,cmp_2230,cr_3099,aud_3099,US,android,0,0.0023
2014-10-22 09:00:00,cmp_2141,cr_6783,aud_6783,CA,android,0,0.0016
2014-10-22 05:00:00,cmp_2230,cr_18586,aud_8586,US,ios,0,0.0
2014-10-25 10:00:00,cmp_2230,cr_14253,aud_4253,UK,android,1,0.1921
2014-10-25 19:00:00,cmp_2230,cr_19975,aud_9975,CA,ios,0,0.002
2014-10-25 00:00:00,cmp_2230,cr_7377,aud_7377,US,web,0,0.0022
2014-10-24 21:00:00,cmp_2230,cr_17809,aud_7809,CA,ios,0,0.0041
2014-10-21 20:00:00,cmp_2141,cr_255,aud_255,UK,android,0,0.0032
2014-10-21 02:00:00,cmp_2230,cr_4668,aud_4668,SG,ios,0,0.0028
2014-10-22 08:00:00,cmp_2230,cr_3712,aud_3712,US,ios,0,0.001
2014-10-25 12:00:00,cmp_2230,cr_19975,aud_9975,CA,ios,0,0.0015
2014-10-23 08:00:00,cmp_2230,cr_16123,aud_6123,UK,web,0,0.0019
2014-10-22 11:00:00,cmp_2230,cr_11317,aud_1317,AU,web,1,0.185
2014-10-22 06:00:00,cmp_2230,cr_1408,aud_1408,SG,android,0,0.0025
2014-10-25 00:00:00,cmp_2230,cr_3681,aud_3681,AU,ios,0,0.0024
2014-10-21 10:00:00,cmp_2230,cr_4416,aud_4416,UK,android,1,0.1956
2014-10-23 17:00:00,cmp_2230,cr_9518,aud_9518,UK,android,0,0.0032
2014-10-21 00:00:00,cmp_2230,cr_13146,aud_3146,AU,android,0,0.0021
2014-10-25 16:00:00,cmp_2230,cr_13146,aud_3146,AU,android,0,0.0003
2014-10-22 14:00:00,cmp_2141,cr_255,aud_255,UK,android,1,0.2165
2014-10-22 20:00:00,cmp_2230,cr_3490,aud_3490,AU,android,0,0.0023
2014-10-22 11:00:00,cmp_2230,cr_15622,aud_5622,CA,ios,0,0.003
2014-10-21 17:00:00,cmp_2230,cr_2496,aud_2496,AU,ios,0,0.0017
2014-10-23 00:00:00,cmp_2230,cr_16207,aud_6207,US,web,0,0.0028
2014-10-21 14:00:00,cmp_2230,cr_7831,aud_7831,CA,web,0,0.0022
2014-10-25 22:00:00,cmp_2230,cr_10787,aud_787,AU,ios,0,0.0007
2014-10-23 23:00:00,cmp_2230,cr_19258,aud_9258,SG,web,0,0.0006
2014-10-22 13:00:00,cmp_2230,cr_16248,aud_6248,AU,web,0,0.0031
2014-10-21 18:00:00,cmp_2230,cr_10792,aud_792,AU,android,0,0.0032
2014-10-22 09:00:00,cmp_2230,cr_8831,aud_8831,UK,android,0,0.0023
2014-10-24 05:00:00,cmp_2230,cr_18507,aud_8507,CA,web,0,0.0035
2014-10-24 17:00:00,cmp_2230,cr_8665,aud_8665,UK,android,0,0.0031
2014-10-22 06:00:00,cmp_1652,cr_1812,aud_1812,UK,web,0,0.0027
2014-10-23 12:00:00,cmp_2230,cr_12450,aud_2450,UK,android,1,0.2726
2014-10-22 11:00:00,cmp_1652,cr_4903,aud_4903,US,web,0,0.0037
2014-10-23 18:00:00,cmp_2230,cr_140,aud_140,AU,ios,0,0.0025
2014-10-25 15:00:00,cmp_2230,cr_17379,aud_7379,SG,android,0,0.0016
2014-10-24 11:00:00,cmp_2230,cr_4462,aud_4462,AU,android,0,0.0013
2014-10-22 13:00:00,cmp_2230,cr_7468,aud_7468,US,ios,0,0.0023
2014-10-23 04:00:00,cmp_2230,cr_7141,aud_7141,CA,android,0,0.0003
2014-10-22 09:00:00,cmp_2230,cr_8780,aud_8780,US,android,1,0.2568
2014-10-25 04:00:00,cmp_2230,cr_13512,aud_3512,UK,android,0,0.001
2014-10-25 13:00:00,cmp_2230,cr_255,aud_255,UK,android,1,0.2794
2014-10-23 06:00:00,cmp_2230,cr_18305,aud_8305,AU,ios,1,0.2329
2014-10-25 10:00:00,cmp_2230,cr_3462,aud_3462,AU,android,0,0.0017
2014-10-24 14:00:00,cmp_2230,cr_5447,aud_5447,CA,android,0,0.0012
2014-10-21 14:00:00,cmp_2230,cr_2167,aud_2167,UK,web,0,0.0018
2014-10-22 17:00:00,cmp_2230,cr_14913,aud_4913,UK,android,0,0.0039
2014-10-21 12:00:00,cmp_2230,cr_2496,aud_2496,AU,ios,0,0.0034
2014-10-25 22:00:00,cmp_2230,cr_4462,aud_4462,AU,android,0,0.0024
2014-10-23 13:00:00,cmp_2230,cr_6565,aud_6565,US,web,0,0.002
2014-10-25 18:00:00,cmp_2230,cr_19975,aud_9975,CA,ios,0,0.0028
2014-10-22 05:00:00,cmp_2230,cr_15953,aud_5953,AU,web,0,0.0031
2014-10-21 05:00:00,cmp_2230,cr_1408,aud_1408,SG,android,0,0.0012
2014-10-22 11:00:00,cmp_2230,cr_8780,aud_8780,US,android,0,0.0019
2014-10-24 17:00:00,cmp_2230,cr_4866,aud_4866,SG,ios,0,0.0002
2014-10-23 14:00:00,cmp_2141,cr_18224,aud_8224,SG,android,0,0.0031
2014-10-22 03:00:00,cmp_2230,cr_7023,aud_7023,AU,android,1,0.1665
2014-10-25 01:00:00,cmp_2230,cr_10169,aud_169,SG,ios,0,0.0021
2014-10-24 04:00:00,cmp_2230,cr_18507,aud_8507,CA,web,0,0.0
2014-10-25 03:00:00,cmp_2230,cr_5447,aud_5447,CA,android,0,0.0026
2014-10-21 09:00:00,cmp_2230,cr_4668,aud_4668,SG,ios,0,0.0011
2014-10-22 03:00:00,cmp_2230,cr_7831,aud_7831,CA,web,0,0.0013
2014-10-22 06:00:00,cmp_2230,cr_11317,aud_1317,AU,web,0,0.0026
2014-10-23 12:00:00,cmp_2230,cr_18722,aud_8722,CA,android,0,0.0023
2014-10-24 12:00:00,cmp_2230,cr_7831,aud_7831,CA,web,0,0.0015
2014-10-21 19:00:00,cmp_2230,cr_19495,aud_9495,SG,ios,0,0.0014
2014-10-23 19:00:00,cmp_2230,cr_9518,aud_9518,UK,android,1,0.1067
2014-10-21 22:00:00,cmp_2230,cr_2996,aud_2996,AU,web,0,0.0016
2014-10-22 07:00:00,cmp_2230,cr_2308,aud_2308,UK,android,0,0.0009
2014-10-22 11:00:00,cmp_2230,cr_1037,aud_1037,US,android,0,0.0017
2014-10-22 11:00:00,cmp_2230,cr_2105,aud_2105,US,ios,0,0.0023
2014-10-21 13:00:00,cmp_2230,cr_16760,aud_6760,AU,ios,0,0.0018
2014-10-24 09:00:00,cmp_2230,cr_10435,aud_435,SG,ios,1,0.1768
2014-10-24 18:00:00,cmp_2230,cr_14253,aud_4253,UK,android,0,0.003
2014-10-22 05:00:00,cmp_2230,cr_5308,aud_5308,AU,android,0,0.0
2014-10-25 20:00:00,cmp_2230,cr_16509,aud_6509,CA,web,0,0.0016
2014-10-21 21:00:00,cmp_1652,cr_1812,aud_1812,UK,web,0,0.0014
2014-10-21 19:00:00,cmp_2230,cr_16773,aud_6773,AU,web,0,0.0021
2014-10-23 20:00:00,cmp_2230,cr_10316,aud_316,US,android,0,0.0026
2014-10-22 11:00:00,cmp_2230,cr_17887,aud_7887,US,ios,0,0.0031
2014-10-22 09:00:00,cmp_2230,cr_8475,aud_8475,CA,ios,0,0.0013
2014-10-25 22:00:00,cmp_2230,cr_18390,aud_8390,CA,ios,0,0.0026
2014-10-25 18:00:00,cmp_2230,cr_18390,aud_8390,CA,ios,0,0.0022
2014-10-22 02:00:00,cmp_2230,cr_7023,aud_7023,AU,android,0,0.0003
2014-10-24 21:00:00,cmp_992,cr_16935,aud_6935,AU,ios,0,0.0039
2014-10-23 03:00:00,cmp_2230,cr_3712,aud_3712,US,ios,0,0.0006
2014-10-23 10:00:00,cmp_2230,cr_6754,aud_6754,AU,ios,1,0.1232
2014-10-22 13:00:00,cmp_2230,cr_6131,aud_6131,UK,android,1,0.2014
2014-10-24 05:00:00,cmp_2141,cr_15113,aud_5113,AU,web,0,0.0023
2014-10-25 11:00:00,cmp_2230,cr_18224,aud_8224,SG,android,1,0.2269
2014-10-21 21:00:00,cmp_2230,cr_2514,aud_2514,SG,web,0,0.0028
2014-10-25 14:00:00,cmp_2230,cr_17379,aud_7379,SG,android,0,0.0004
2014-10-24 15:00:00,cmp_2230,cr_18150,aud_8150,CA,web,0,0.0019
2014-10-22 12:00:00,cmp_2230,cr_7468,aud_7468,US,ios,0,0.0014
2014-10-22 06:00:00,cmp_2230,cr_3785,aud_3785,US,web,0,0.0013
2014-10-23 10:00:00,cmp_2230,cr_16607,aud_6607,US,android,0,0.0024
2014-10-24 14:00:00,cmp_2230,cr_2657,aud_2657,UK,android,1,0.2621
2014-10-24 11:00:00,cmp_2141,cr_19156,aud_9156,AU,web,0,0.0017
2014-10-22 09:00:00,cmp_2230,cr_7468,aud_7468,US,ios,0,0.0028
2014-10-21 10:00:00,cmp_2230,cr_4668,aud_4668,SG,ios,0,0.002
2014-10-24 10:00:00,cmp_2230,cr_4903,aud_4903,US,web,0,0.0011
2014-10-22 23:00:00,cmp_2230,cr_9966,aud_9966,AU,ios,0,0.0017
2014-10-25 05:00:00,cmp_2230,cr_5447,aud_5447,CA,android,0,0.0017
2014-10-24 09:00:00,cmp_2230,cr_1949,aud_1949,AU,android,0,0.0013
2014-10-23 08:00:00,cmp_2230,cr_11916,aud_1916,US,ios,0,0.0024
2014-10-21 11:00:00,cmp_2230,cr_18073,aud_8073,US,web,0,0.0022
2014-10-23 03:00:00,cmp_2230,cr_16607,aud_6607,US,android,0,0.0004
2014-10-22 03:00:00,cmp_2230,cr_19456,aud_9456,SG,android,1,0.1312
2014-10-21 03:00:00,cmp_2230,cr_14806,aud_4806,AU,ios,0,0.0024
2014-10-22 11:00:00,cmp_2230,cr_7468,aud_7468,US,ios,1,0.2905
2014-10-22 17:00:00,cmp_2230,cr_18305,aud_8305,AU,ios,0,0.0023
2014-10-23 08:00:00,cmp_2230,cr_7555,aud_7555,AU,ios,0,0.0028
2014-10-22 08:00:00,cmp_2230,cr_4903,aud_4903,US,web,0,0.0007
2014-10-22 19:00:00,cmp_2230,cr_6565,aud_6565,US,web,0,0.0006
2014-10-22 01:00:00,cmp_2230,cr_1408,aud_1408,SG,android,0,0.0037
2014-10-23 16:00:00,cmp_2230,cr_13146,aud_3146,AU,android,0,0.0024
2014-10-24 18:00:00,cmp_2230,cr_18390,aud_8390,CA,ios,0,0.0016
2014-10-22 22:00:00,cmp_2230,cr_16935,aud_6935,AU,ios,1,0.1553
2014-10-21 01:00:00,cmp_2230,cr_4668,aud_4668,SG,ios,0,0.0015
2014-10-25 10:00:00,cmp_2230,cr_18390,aud_8390,CA,ios,0,0.0008
2014-10-25 11:00:00,cmp_2230,cr_2657,aud_2657,UK,android,0,0.0029
2014-10-25 21:00:00,cmp_2230,cr_11317,aud_1317,AU,web,0,0.0012
2014-10-23 07:00:00,cmp_2230,cr_18052,aud_8052,US,web,0,0.0031
2014-10-24 08:00:00,cmp_2230,cr_7704,aud_7704,AU,web,0,0.0016
2014-10-22 16:00:00,cmp_2230,cr_5645,aud_5645,UK,android,0,0.001
2014-10-22 05:00:00,cmp_2230,cr_1408,aud_1408,SG,android,0,0.0016
2014-10-22 06:00:00,cmp_2230,cr_3353,aud_3353,AU,web,0,0.0
2014-10-21 06:00:00,cmp_2230,cr_1408,aud_1408,SG,android,0,0.0019
2014-10-24 01:00:00,cmp_2230,cr_4903,aud_4903,US,web,0,0.0018
2014-10-23 12:00:00,cmp_2230,cr_18133,aud_8133,CA,ios,0,0.0028
2014-10-25 04:00:00,cmp_2141,cr_12450,aud_2450,UK,android,0,0.0001
2014-10-25 22:00:00,cmp_2230,cr_11317,aud_1317,AU,web,0,0.0032
2014-10-24 14:00:00,cmp_2230,cr_11108,aud_1108,US,ios,0,0.0028
2014-10-24 19:00:00,cmp_2141,cr_13535,aud_3535,SG,android,1,0.1709
2014-10-24 01:00:00,cmp_2230,cr_12606,aud_2606,UK,web,0,0.0019
2014-10-22 09:00:00,cmp_2230,cr_7468,aud_7468,US,ios,0,0.003
2014-10-23 14:00:00,cmp_2230,cr_17698,aud_7698,SG,web,0,0.0005
2014-10-23 18:00:00,cmp_2230,cr_7426,aud_7426,US,ios,0,0.0027
2014-10-25 21:00:00,cmp_2230,cr_2865,aud_2865,SG,android,1,0.1603
2014-10-23 18:00:00,cmp_2230,cr_19502,aud_9502,US,web,1,0.178
2014-10-22 04:00:00,cmp_2230,cr_1812,aud_1812,UK,web,0,0.0009
2014-10-21 11:00:00,cmp_2230,cr_19456,aud_9456,SG,android,0,0.002
2014-10-23 16:00:00,cmp_2230,cr_15338,aud_5338,CA,web,0,0.0012
2014-10-21 02:00:00,cmp_2230,cr_255,aud_255,UK,android,0,0.0024
2014-10-21 05:00:00,cmp_2230,cr_8890,aud_8890,US,web,0,0.0002
2014-10-24 10:00:00,cmp_2230,cr_10867,aud_867,SG,android,0,0.0
2014-10-22 08:00:00,cmp_1652,cr_14253,aud_4253,UK,android,0,0.0034
2014-10-25 23:00:00,cmp_2230,cr_18390,aud_8390,CA,ios,0,0.0029
2014-10-22 11:00:00,cmp_2230,cr_8780,aud_8780,US,android,0,0.001
2014-10-22 16:00:00,cmp_2230,cr_18051,aud_8051,AU,android,0,0.002
2014-10-23 11:00:00,cmp_2230,cr_17117,aud_7117,CA,android,0,0.003
2014-10-22 06:00:00,cmp_2230,cr_6422,aud_6422,SG,ios,0,0.0024
2014-10-23 02:00:00,cmp_2230,cr_11317,aud_1317,AU,web,0,0.0021
2014-10-22 18:00:00,cmp_2230,cr_11317,aud_1317,AU,web,0,0.0031
2014-10-22 08:00:00,cmp_2230,cr_15622,aud_5622,CA,ios,0,0.0013
2014-10-23 20:00:00,cmp_2230,cr_11317,aud_1317,AU,web,0,0.002
2014-10-21 17:00:00,cmp_2230,cr_11108,aud_1108,US,ios,0,0.002
2014-10-24 02:00:00,cmp_2230,cr_18133,aud_8133,CA,ios,0,0.0017
2014-10-25 10:00:00,cmp_1652,cr_10316,aud_316,US,android,0,0.0016
2014-10-25 18:00:00,cmp_2141,cr_11317,aud_1317,AU,web,0,0.0021
2014-10-22 02:00:00,cmp_2230,cr_3490,aud_3490,AU,android,1,0.2366
2014-10-25 19:00:00,cmp_2230,cr_4022,aud_4022,SG,android,0,0.001
2014-10-21 08:00:00,cmp_2230,cr_7505,aud_7505,UK,ios,0,0.0028
2014-10-24 09:00:00,cmp_2230,cr_16607,aud_6607,US,android,0,0.001
2014-10-24 13:00:00,cmp_2230,cr_10147,aud_147,CA,ios,1,0.2209
2014-10-25 04:00:00,cmp_2230,cr_16207,aud_6207,US,web,0,0.0017
2014-10-24 04:00:00,cmp_2230,cr_5308,aud_5308,AU,android,0,0.0024
2014-10-23 02:00:00,cmp_2230,cr_19495,aud_9495,SG,ios,0,0.0
2014-10-22 10:00:00,cmp_2230,cr_8780,aud_8780,US,android,0,0.0029
